gene,log2fc,padj
yrbD,0.125818661075697,0.000357435889450047
rffC,0.1790692305293,0.000362815106420452
ykgI,-0.167402548011521,0.000362815106420452
not_JW5194,-0.197604383511948,0.000402824868448905
eutQ,-0.202507837992608,0.000431874926394577
ytfR,-0.129187369829709,0.000468884811052799
adhE,0.209655665583888,0.000476022419319531
kdsD,0.0851682938742916,0.000479227919970494
rfaH,0.25220681913933,0.000527894095387632
yqeK,0.0783085577646418,0.000528420850757783
atpF,-0.355534991058681,0.000533211835540065
gltX,-0.114982365157634,0.000533211835540065
cyoC,-0.116709324389942,0.000553092083093165
copA,-0.73045692914399,0.000553092083093165
yhjV,-0.113397646092146,0.000578710392670526
yjhD,0.0927497816582541,0.000632104330813247
cpxP,-0.177060290339027,0.00063399992274114
xerC,0.18741585497644,0.00063399992274114
yjiP,0.0969565036213706,0.00063399992274114
imp-DAS-kan,-0.247508734560492,0.00064085451698537
yjjY,0.266736047114858,0.000661166098610473
mngA,-0.163064276644266,0.000671426421183552
not_JW0724,0.454221082994862,0.000728498506024866
ypdJ,-0.119606355214163,0.000761658514970253
purC,0.246454407447937,0.00084819983040525
yahD,0.107204994432052,0.00084819983040525
glpX,-0.209741610948672,0.00084819983040525
ybdL,0.119407756078904,0.000883619876291026
purH,0.209078974630061,0.000920970107713502
dicF,-0.142858676943409,0.000923608930389107
yeeT,0.148301113528498,0.000943109571253824
purB,-0.144355909036394,0.000943503119009386
ydcP,-0.332154023997371,0.000943503119009386
yjcQ,-0.325807573929573,0.00111139254546288
not_JW5314,-0.146606360115809,0.00111837941582915
gshB,-0.153455255577296,0.00111837941582915
not_JW0675,0.208562784840287,0.00111837941582915
yfeU,-0.174152931138365,0.00111837941582915
nikC,0.126381331028066,0.00111837941582915
purL,0.255777454220729,0.00128251236060555
yjbF,-0.129704261452078,0.00128251236060555
not_JW1155,-0.144301443168262,0.00128251236060555
ampD,-0.285164424795151,0.00129235194796032
paaI,0.111289045614926,0.00130189288939919
lolA-DAS+4-kan,-0.127866701421147,0.00130189288939919
sroH,0.140069198086171,0.00130189288939919
crcA,0.190574884853723,0.001357873692481
trmD,0.218197332977265,0.001357873692481
cysS,0.311859770964619,0.0013647558620638
galR,0.09977085207644,0.0013647558620638
ybhP,-0.232410607276037,0.00138334515283014
cyoB,-0.128588415183498,0.00146673408842106
mutL,-0.13893141320983,0.00146840415278144
flgM,-0.180514470873195,0.00158494641664452
gnsB,0.104117643276931,0.00158494641664452
cspG,-0.231274244622996,0.00158494641664452
phnM,-0.0948516266600632,0.00158494641664452
ftsK,0.194025705384305,0.00160871374608046
not_JW0682,-0.109804887528147,0.00162046811986151
IstR-1,-0.207668243233268,0.00162046811986151
ribD,0.142514846249614,0.00166697454608787
speA,-0.163470521057154,0.00169211396470849
yncG,0.176381870204765,0.00171486332476156
ryjB,-0.116106692208011,0.00175602267955366
oppB,-0.132309321997223,0.00175602267955366
yehA,-0.437043739312642,0.001773818468157
cpdA,-0.217654971290348,0.001773818468157
rfaD,-0.448015641865769,0.001773818468157
not_JW0666,-0.458494654937358,0.00211370820671481
yccW,-0.111002949226949,0.00213519370746034
htrG,-0.0785058786421145,0.00213892095084023
gltA,-0.209193909310932,0.00219198489722811
yieM,-0.153165380179975,0.00224937082068332
sppA,0.222342417128954,0.00224937082068332
degP,-0.207180989303498,0.00238345429864251
not_JW3893,-0.857120905611915,0.00238345429864251
yccC,-0.204231561145206,0.00248837309685433
lipA,-0.353062659351579,0.00248837309685433
ilvH,0.114563035089978,0.00258429774969634
pldB,-0.0941554542652435,0.00263191007363179
cspF,0.129697489478101,0.00270664379412651
tatB,-0.205478228957996,0.00273754583900953
rpoN,0.247185155067395,0.00277425493079025
not_JW3709,-0.395234027285827,0.00286760411806936
yihW,-0.120993695964025,0.00286760411806936
nlpC,0.131809582541933,0.00286760411806936
cheR,-0.243805689744861,0.00286760411806936
ycdX,-0.0966840051386071,0.002887800411281
menC,0.107498500338437,0.00298289901889777
not_JW0417,-0.124955095368375,0.00311502661664363
ogt,0.0912968551075836,0.00315091880081371
yhbQ,-0.118525614157643,0.00315587402482214
nudB,-0.0910995820019005,0.00315587402482214
tig,-0.105288919020595,0.00315587402482214
dnaK,-0.346902961679581,0.00315587402482214
