gene,log2fc,padj
hybF,-0.214474993926349,0.00154747377749755
ppdC,0.116379551313732,0.00156165342014358
fkpA,0.0851120603875757,0.00156343181512111
ymfS,-0.246169127697813,0.00156961251699471
yhbJ,0.136389047003702,0.0016115959904568
not_JW5447,0.112649509990608,0.00161456384784398
not_JW0129,-0.316390078827129,0.00161798727760834
tonB,-0.382460632382505,0.00165010280514743
yaaH,0.0915902571308001,0.00165679690351068
yafQ,0.101505865412976,0.00170305285579111
yaiY,-0.08680642099239,0.00170305285579111
xdhB,0.108876903038224,0.00171718097528731
yedE,-0.226924367526932,0.00175316946483442
cpxA,0.168875092384199,0.00177224909518115
dusB,-0.113560081726502,0.00179172518429995
yedR,-0.203077729922775,0.00183259964439398
yeaC,-0.1138853694549,0.00185205567341163
murD,0.10315125114432,0.00186240050675967
agaR,0.224051490791013,0.00186480748522495
yqeJ,0.100081359869724,0.00187276141156053
chbA,-0.182813276037735,0.00188504912112544
ndh,-0.13088608125111,0.00188504912112544
rcsB,-0.110441628225165,0.00189226737877498
yceG,-0.121451361407883,0.0018956996516596
intR,-0.265064805205734,0.00190414684804111
rstB,-0.127322463516524,0.00191745296924231
sprT,0.158700249006241,0.0019222162553392
hypE,-0.233672861091091,0.00193645815589888
rne,0.111436776455554,0.00194453246951372
fldA,0.165533689857687,0.00194888678368635
not_JW5639,0.222461960376547,0.00195021550390096
cpsB,0.175653065800903,0.00195670200552232
mppA,-0.0942607341486329,0.00196460048284712
rfaS,0.0781158082609367,0.00197263106726203
cspC,0.132847470144855,0.00200877782413724
moaA,-0.109143159812679,0.00200877782413724
yggX,-0.215374168900392,0.00200877782413724
yhdA,-0.0755459225122343,0.00203506582147131
aroL,0.0943363665560698,0.00206065896058942
yigA,0.117914051120373,0.00206519998006947
insO,-0.0719006048422067,0.00207232816078998
ygiT,0.183208839105914,0.00210119773161523
ygdB,0.0936165631991891,0.00212434406813685
yehY,0.15205322266956,0.00212759155785332
not_JW2071,0.090612995262407,0.00213789903331052
not_JW0365,-0.240843550827095,0.00215015293229441
yigB,0.0924728837878836,0.00219457012473291
glnG,0.132447854746856,0.00222336787125566
mmuP,0.0597482666803139,0.00223899685241896
yjgH,0.110582849567972,0.00224676811073189
ybjI,-0.134550287043262,0.00226715841309401
yfbG,0.0778921788901568,0.00227373332794037
gnd,0.0697971385703317,0.0022875186454492
not_JW1332,-0.20785584327354,0.00231281401036182
murE (D3A)-kan,-0.146866565009027,0.00231281401036182
yhfL,0.206645671117088,0.00233705973966346
frvA,0.0682948937885465,0.0024045563554979
mltB,0.121494495970301,0.00245530898343391
hycI,0.0914362388960212,0.00246001040208416
not_JW1340,-0.132172049775657,0.00248138985738421
yfiN,-0.0998500006812924,0.00249527841218557
purB,-0.113736136671135,0.00251542469034969
malX,0.244544464165779,0.00256556841160334
not_JW1456,0.299439769359051,0.00258770532023851
yeaJ,0.0808314637797355,0.00260859215723702
metL,0.219026464650191,0.0026651797187628
ydfA,0.14427505996514,0.0026651797187628
ybhC,0.150077302183805,0.00267069679361319
ymfB,-0.144497539076655,0.00268262307344234
nuoL,0.243555809359183,0.0026956589032867
yddH,0.0857031398908345,0.00271538275829826
hscA,0.196006384792015,0.00271637851759861
thiD,0.0853480888223196,0.00276594016991753
dcuC,-0.106787540599221,0.00285030963445441
sgcX,0.071802476639424,0.00285898725581608
yjhG,0.0652991541281343,0.00289548567505399
rffG,-0.0906482472972077,0.00293210074989755
dut,0.157924670175734,0.00293758649143462
yehD,0.134533920261857,0.00296359308765717
coaA,0.14626229527746,0.00296359308765717
rplK,0.16588480658512,0.00297025841122072
pphA,0.115251275731243,0.00297365653217616
yjeE,0.13461306496801,0.00297365653217616
ybhK,-0.17371652618593,0.00299562907084433
yjgA,0.142669159216355,0.00305480232348921
idnR,0.0981323227188562,0.00315037165731204
not_JW1362,0.146405902812931,0.00318785295077636
clpB,0.136105417888817,0.00318870684457123
groL,0.08078863723697,0.00318952398456717
pyrD,-0.122302582627742,0.00318952398456717
ryfB,-0.169465421026944,0.00318952398456717
sbcC,-0.104939293800782,0.00321978947106943
def,0.151181431040789,0.00321978947106943
yehE,0.177568986053892,0.00324901698456616
ybjR,-0.202393073856961,0.00324901698456616
ada,0.222957945036048,0.00326475725467122
phoP,-0.182108855987065,0.00330627446586215
fsaB,-0.112149333051791,0.00330880952331249
ykgG,0.182902906354958,0.00330880952331249
iadA,0.0696101354134059,0.00331555741044277
feaB,-0.115806922956165,0.00331719731386749
rzpD,-0.129278949769406,0.00332924568545856
narL,-0.127306839372029,0.00335153616834418
not_JW1105,0.207375090036362,0.00339185981816973
not_JW1523,0.13752766092648,0.00339185981816973
ydcY,-0.133689920194759,0.00341483353854121
dld,0.120402664568077,0.00344538111513239
yegL,0.197535998259099,0.00346074449534908
yqaD,-0.131986134901424,0.0035192394657936
rnhA,0.13324888267617,0.00352468908177498
aroB,-0.105389899219818,0.00354288532188772
yjiY,0.113463212307499,0.00356694436169198
mreB,0.103208889602025,0.00356694436169198
ygeX,0.0779770605659372,0.00359389470792714
fumA,-0.0979263162119046,0.00363750476884303
ydcH,-0.0887317689702619,0.00363886725721629
dhaR,-0.218377821305914,0.00364031265114631
kdpB,-0.184035633188153,0.00364546803001239
not_JW0724,0.279232543493253,0.00367829021564764
not_JW2126,-0.135199668169242,0.00367829021564764
yeiL,-0.128223578698597,0.00367974517821079
yhjV,-0.0853599479159426,0.0037114158446299
galM,-0.099984035630943,0.00371636440485855
holD,0.214718020372852,0.00373592302136441
not_JW2127,0.125125357708836,0.00373912094931836
ybhI,-0.119781458717484,0.00374892184598552
grxA,-0.115409432892529,0.00376637521168226
mhpT,-0.109870010216553,0.0038606441217445
rpe,-0.116983063719677,0.00389035129530054
paaD,-0.152264107588695,0.00389035129530054
lrhA,0.179208047896357,0.00393033630144384
