gene,log2fc,padj
murE (D3A)-kan,-0.111170605237305,0.041748108473927
yjiO,0.10926994645286,0.041748108473927
pyrH,-0.0953886254426247,0.041748108473927
narL,-0.120705275515908,0.0419476067117833
ptsA,-0.0838310594837717,0.0435389619654974
aspS,-0.0924556784278475,0.0435389619654974
lldP,-0.107494549725698,0.0436231249127278
gmhB,-0.152770057884205,0.0436231249127278
ydjA,-0.0933030205168068,0.0437556977219341
yicI,0.148710332294805,0.0446479429830509
ykfB,0.0543132812853833,0.0446479429830509
ygfG,-0.0827765902653827,0.0458073176970167
sufE,-0.0791579064884902,0.0464442523927574
yfeN,0.142757681797046,0.0464442523927574
lpcA,0.318674157709367,0.0471748126094514
iscR,0.0979797128672336,0.047403027225837
ydeU,0.198873811676159,0.047403027225837
birA,-0.0715467683989483,0.0482558238146532
nikR,-0.139876079049162,0.0489152607968998
pgm,0.222591989046432,0.0489152607968998
ydiF,0.0593764282515312,0.0489152607968998
htrG,0.0600918306070066,0.0494101290891626
aqpZ,0.150894943647644,0.0494101290891626
lysA,0.092939617753708,0.0496094465078714
tsx,-0.0757514202927293,0.0496368311406317
lar,0.121236924613694,0.0498944398716219
ycdW,0.0911563971370406,0.0499132338339801
ybeA,0.0680258047605518,0.0516016205307235
ydhD,-0.134699355937026,0.0520627544364578
ybfE,-0.0916068498311614,0.0521139430330456
rhaT,-0.0777040901348065,0.0521139430330456
pepD,-0.0537458261153007,0.0522618863617303
adhP,-0.0674022516299636,0.0522618863617303
yqjB,-0.0744280339740937,0.0534156553569734
not_JW0951,0.0879724110092959,0.0534156553569734
yccW,-0.0555814967030763,0.0534156553569734
frvA,0.0561668446409859,0.0535355726746236
nhaA,-0.14435867448528,0.0536805548985474
ybeH,-0.072306478635379,0.0551574323267568
micF,-0.0646464876049813,0.0552449954450064
yieP,0.0847211272210279,0.0552449954450064
yhiI,-0.103563822641332,0.0558950437215275
ilvI,0.133623696720454,0.0572997137549376
glgS,0.0676555105152952,0.0577913632009546
not_JW3711,0.135951945977322,0.0579924357883506
exbD,-0.145567058950533,0.0579924357883506
ycbZ,0.0697127629412031,0.0589425302333634
ybjX,-0.0648967367843019,0.0589425302333634
yaiY,-0.0661632567027723,0.0589425302333634
yoaI,0.0970697260929404,0.0595884817240888
yhbC,-0.0964052544485181,0.059595694497712
yhfX,-0.105503017259457,0.0598230745816322
hypC,0.0942210904509587,0.0598230745816322
ddlA,-0.0881303699870555,0.0602206314705937
not_JW5378,-0.196170035408495,0.0602206314705937
fliQ,0.108406614198618,0.0602206314705937
atpD,-0.17829312394258,0.0602206314705937
cysK,0.0748156868184035,0.0602206314705937
dcd,-0.0733373220991066,0.0602536543723871
yjgB,-0.0708378028842197,0.0631072157899759
eutT,-0.119288272717812,0.0657225459460688
not_JW0424,-0.103968261382202,0.0659149876157183
rbn,0.146644604534353,0.0659357614574737
proP,-0.0893313871004817,0.0660609367919729
cynR,0.123130435473569,0.0660609367919729
cyoC,-0.0630503455666761,0.0685448836746638
emrA,-0.0830890982968683,0.0691678448679921
xerC,0.0924157552514923,0.0693791778103449
cysH,0.066797931494476,0.0707434239674669
cirA,0.091341493197739,0.0721558643732962
ygcJ,0.0587568491950566,0.0721558643732962
fepD,-0.753574823847961,0.0721558643732962
yihV,-0.0772963347328952,0.0726090075675731
ugpC,-0.105996697817874,0.0726090075675731
ybcJ,0.0681426327071045,0.0729697750594651
abgB,-0.112973323516158,0.075055247745419
fliR,0.0959362313956508,0.0751995533963872
argR,0.188725868506361,0.0751995533963872
rtcR,0.0878247899333731,0.0751995533963872
yggP,-0.109069488932141,0.0772971853797932
yfeC,-0.0732419183409746,0.0773433169562506
yaeB,0.0857854563898324,0.0773433169562506
not_JW5101,-0.137185780844902,0.0777521519434106
yjbO,0.0752035976097961,0.077867227964923
lacY,0.0608072774279222,0.078924616179365
yhaJ,0.0639122567819451,0.078924616179365
yegW,-0.0780720219044786,0.078924616179365
moaA,-0.0787710613162213,0.0789737085533569
yjgK,0.0747831926981805,0.0792329976355358
clpB,0.117133748317429,0.0796379150333029
yddK,-0.0985479347277983,0.0803837538535597
ccmD,0.0898836453394692,0.0810363079168963
mprA,0.111031276492045,0.0834122521592266
ycaL,-0.108768082882497,0.0834122521592266
ampD,-0.13231879897366,0.083756209833556
hflX,-0.0984958935619338,0.083756209833556
cca,-0.0771863012855066,0.083756209833556
hmp,0.0953855412512366,0.083756209833556
yjbQ,0.0578162761311876,0.0858545885826194
hemY,-0.0878616425907109,0.0858545885826194
aslB,0.0517749521334051,0.0863439990891145
imp4213,-0.165464717614815,0.0863439990891145
plsX,-0.0650610995578269,0.0863439990891145
flu,0.101352232082369,0.0864479482384581
rfaB,-0.0743327125021115,0.0875384381273489
ycfM,-0.0877609072223951,0.0877817934953402
prmB,-0.0966954433845954,0.0885025023536861
rfaL,0.091619883958626,0.0885025023536861
ycfX,0.152100461209513,0.0916610745418694
mgtA,0.221117705822295,0.0916610745418694
pdxJ,0.107973521966137,0.0920557375045796
yafO,-0.0414344342715842,0.0932358261099658
yhaK,0.113939509588666,0.0941271839965836
yqhH,0.0815797784944584,0.095686048670203
yhiK,-0.0526919609535231,0.0976031333489973
setA,0.0721941865644128,0.0976031333489973
ycaP,-0.0836286378220289,0.0976031333489973
yfdL,-0.153609566282312,0.0979595942316945
yiiM,0.106975070924128,0.0996417444506829
iscS,0.350775918176781,0.0996417444506829
yijD,0.109100186344379,0.0996417444506829
truA,-0.13848398813204,0.0996417444506829
not_JW3596,-0.15142701374226,0.101438192558676
ybfB,0.09389670351893,0.101438192558676
fimG,-0.0652590162413682,0.101438192558676
hepA,-0.080972201033019,0.101558166522905
sroH,0.0868586638227947,0.101573125543818
rhsE,-0.198306595181601,0.101573125543818
yfgC,-0.0727797852325954,0.103339800471508
yhfW,-0.0868462206042457,0.104413631143352
slyX,0.114075479999125,0.104413631143352
prfA,-0.102784934407432,0.10519552437416
ylcH,0.0853733217731319,0.10519552437416
gadC,0.147240684560986,0.105228453135749
lpp,0.10941466568382,0.105749558019884
malZ,-0.0563104819329811,0.106264400265024
cydC,0.160118551557673,0.107239035580649
tfaD,-0.0752468876096791,0.107281952542615
macA,0.112621330164587,0.107281952542615
fimH,0.0612051305930372,0.108663105837407
yeaB,0.0749488614790482,0.108663105837407
murE-kan,-0.0966662698404246,0.108663105837407
yjiN,0.0504781393486053,0.108663105837407
nuoL,0.125264937377046,0.108842055375139
fepB,-0.842618143484778,0.109366325190265
galE,-0.089065173290653,0.111273838507144
ybcS,-0.0560031460319105,0.111273838507144
not_JW2881,-0.0878418275504581,0.111273838507144
mhpB,0.171187250080882,0.111273838507144
yhjV,-0.0556918597093306,0.111571621397747
ydaC,-0.079731952763758,0.113281212392281
gspD,-0.157658114695158,0.113564943116363
gloA,-0.0677949605849852,0.11421624438428
yiaD,-0.0943557630144381,0.114523161393226
yhhX,0.0588390655478607,0.114877190991726
cvrA,-0.0727930008897235,0.115613227236426
yggF,0.0495286843369825,0.115613227236426
ybjN,-0.0805370940562449,0.115613227236426
rfaE,0.269891936688804,0.115613227236426
yfeO,-0.0497067607728501,0.115613227236426
ygjO,0.0900328001099232,0.115764032731749
malT,-0.104120521585154,0.116180833458789
yfjJ,0.0613550723359143,0.116180833458789
modE,-0.0868161827787312,0.116180833458789
glgB,0.0787504738500935,0.116458864538205
ydjK,0.193972288712554,0.117906576158042
tolR,0.201773130253244,0.119188104336829
not_JW1825,0.0533337126443516,0.120005074892519
ruvB,0.164839400838423,0.120005074892519
eptB,-0.125141156764173,0.120005074892519
garK,0.0602201316404337,0.120862736538738
nlpB,0.0504773633201974,0.121357805797112
pck,0.057380159843691,0.122384167986812
garP,-0.0827458612798439,0.122384167986812
mtgA,-0.0579208530111305,0.122384167986812
yjcZ,-0.0626076556737091,0.122384167986812
ygeK,0.0626701159951261,0.122568796677398
hofC,-0.053301520286253,0.125744227383819
selA,-0.156254747548365,0.125744227383819
betI,0.224699147502073,0.128241347780431
tehA,0.0635504628912435,0.128413820076228
ydjM,0.0509880482426431,0.129391458179962
yidR,0.139130912261145,0.130838146521002
sspA,0.0861930609166873,0.130838146521002
fdoI,-0.12818973864759,0.130838146521002
yafW,-0.102921415729111,0.130838146521002
ydaU,0.0614304206184567,0.130838146521002
mmuP,0.0487581541141329,0.131522592403163
yegL,0.120450776137876,0.133175013611895
relB,0.0677612299127632,0.13384121899149
nuoJ,0.108332731307642,0.133948813027864
allR,0.0711512924817859,0.133948813027864
ybjO,-0.247454571354602,0.136665488405187
xdhC,-0.0995205817719725,0.136721760718377
rfaY,0.071630059346272,0.136806518373382
xylH,0.0736989579223547,0.136806518373382
ltaE,-0.0845873364333295,0.137240632886534
yfdR,-0.0693882858349557,0.137549096787092
yeeT,0.0775937745765539,0.139617653427796
yciS,0.0877214513987913,0.139617653427796
ftsA (R286W)-kan,0.158401723080664,0.140376827463676
groL,0.0595133302259755,0.140499893647182
napA,0.0683662928530804,0.141336973443376
ydaT,-0.251121991732773,0.141376640554875
imp-DAS+4-kan,-0.0927852052460862,0.142489257615548
hupA,-0.0778183918902065,0.142600233179188
hsdR,0.0750813182573184,0.142600233179188
helD,-0.0931797328578611,0.142600233179188
yrfA,-0.0851669178527269,0.143211368910498
mppA,-0.0563351416328343,0.144837753679811
yobF,0.0732925883116891,0.145169104807163
yjjI,0.0544134801863818,0.145395160379747
yifE,-0.0849414847925367,0.145395160379747
ycbY,-0.11406412286449,0.14614311728516
not_JW4296,0.0430168291604579,0.147936059798332
yfhG,0.159731845079665,0.147936059798332
yjjQ,0.0764289676969595,0.149317821701709
fecR,0.0997058276654455,0.149476470199849
fucI,0.0546046225267271,0.151320355844694
panB,0.0589435592352741,0.15164487207988
cobT,-0.0674338953789954,0.151805377086064
thrC,0.0536019488688119,0.151805377086064
araG,0.0826151157866056,0.153022357077531
ybfO,-0.063049829390563,0.153022357077531
fic,0.0535149336352336,0.153022357077531
hofB,-0.0663582243779945,0.153022357077531
yiaF,-0.0713520552900326,0.153022357077531
hslU,0.0593993530233387,0.153367844661477
cpsG,0.267656784058111,0.154417020832434
ppdD,0.0774444350263666,0.15488442174203
not_JW3736,-0.0501950587718906,0.155994662066665
yjgH,0.0519682991320533,0.155994662066665
ligB,0.11056850521699,0.157059782048115
yliJ,-0.074042034813704,0.157059782048115
nudF,0.0612459794494873,0.157059782048115
nfnB,0.0771739968971262,0.157059782048115
ybjR,-0.0949156182708334,0.157059782048115
not_JW3214,0.0698071296662327,0.157059782048115
yhhW,-0.0708385486015339,0.157160488977233
not_JW1597,0.0869292422724907,0.157342847150882
yjjW,0.0464851764443375,0.157553649722137
putA,-0.0680848600050074,0.158609521274262
not_JW0828,-0.119525243772017,0.158609521274262
entC,-0.0765105467922256,0.15876965525802
treB,-0.139433289478655,0.159268952728138
ydfB,0.0617704340498075,0.159565966590756
eno,-0.0738262849950139,0.159717533402115
rpmE,0.10983185548783,0.159904387132336
yicG,-0.095076745339833,0.160682508408915
not_JW5223,0.167588297781266,0.160682508408915
yecP,0.141678068266414,0.160682508408915
yihI,-0.069467997783753,0.160682508408915
mhpT,-0.0675252022510748,0.161160318257424
ydbC,0.0394247866128033,0.162886807147809
hemF,-0.065195866250466,0.163857098637889
yjjP,-0.05046770518541,0.163857098637889
nagD,-0.0734693734911373,0.163942626663952
bfr,0.0867626593758416,0.163942626663952
hyaB,0.0845270751789846,0.164545487122907
yrbL,-0.0483284606302572,0.164545487122907
istR12/istR,-0.0764069675282128,0.165237604782919
sodA,-0.137544587602744,0.165237604782919
galU,0.295396679456606,0.165465893952523
exo,-0.114816994742051,0.16565878458883
ygcG,0.047217108158362,0.16565878458883
yfbJ,-0.0518456160501654,0.165980520209378
yjhF,0.0613541898743863,0.167404058588828
yiiT,-0.0654856039265898,0.167404058588828
yfaL,-0.0547963462613383,0.167737295675773
not_JW1352,-0.107881057136888,0.167737295675773
agaA,-0.0769693625599539,0.167737295675773
sppA,0.101756403535681,0.167737295675773
cyoA,-0.0795288896515772,0.168469400907991
ygeO,-0.047983403454025,0.168469400907991
cyoB,-0.0521108033395775,0.168469400907991
yjgM,0.0576567954529231,0.168469400907991
yfbP,0.0627056192033818,0.168926420567402
purK,-0.0954180908635681,0.169838208967301
hybG,-0.0678612269058147,0.16990039006302
dinI,0.108493537374548,0.16990039006302
yeiJ,0.0484906026234041,0.170289068143311
yadR,-0.0704257009459993,0.171230238925278
tap,-0.0859538139087641,0.171230238925278
gatZ,0.247619582156042,0.171230238925278
phnB,0.0573857076991856,0.171420282301745
yhbE,-0.0716306455689227,0.17175884299512
omrA,-0.0509473305832937,0.171773143837917
yehA,0.195883470879752,0.174458516807625
not_JW1992,0.0918392458328743,0.175160586310551
ymgC,-0.117599373079811,0.177146138856652
rob,-0.0412827604025021,0.177458088929439
der,0.0875333115241108,0.179377926243564
borD,0.0502385865329499,0.179677482852433
cpdA,-0.08473468674986,0.179677482852433
topA,0.0668022684839689,0.17987790547596
rep,-0.143634964592986,0.180109756550705
sdaC,0.0638839266316733,0.180121995777259
wzzE,-0.0822642763518177,0.180545417597948
wbbK,-0.0568148965773264,0.180657633085978
rpsF,0.244936358636464,0.180657633085978
trpA,0.116626088882346,0.180657633085978
eutP,0.116790237178926,0.180657633085978
yejA,0.0510769219727675,0.181040803349776
not_JW0996,-0.105545538125125,0.181040803349776
yggX,0.114540504537245,0.181107351160221
yfeD,0.0626417513585362,0.181107351160221
ydfH,0.0552842216197409,0.181107351160221
znuC,-0.0448453266733894,0.181107351160221
yiiF,0.0449279050521364,0.181107351160221
icd,0.171416109208403,0.181925353157265
ydeJ,0.0641996941656516,0.181925353157265
not_JW2458,0.0871084867730544,0.183402862121483
focB,0.0352497504302739,0.183649675346551
hisM,-0.0489392907409879,0.183649675346551
ribE,0.0620097072207434,0.186063741580327
dhaR,-0.105623584909258,0.186377785189686
ada,0.134674540923118,0.186377785189686
ygdB,0.0529962795144068,0.186828452791036
agaI,-0.0928692975590834,0.186828452791036
mqo,0.0353891037952254,0.187883202099343
yadS,0.0406435110636702,0.187883202099343
hdfR,-0.055439921177725,0.189223427822863
ydeA,0.0441586932032773,0.189445632971798
bioC,-0.0513411874298762,0.189445632971798
not_JW5289,-0.199479656191826,0.189445632971798
yigF,0.0889499900989226,0.189445632971798
not_JW5414,-0.179257154424981,0.189445632971798
metL,0.126339420576095,0.189445632971798
ydjE,-0.0836689661354149,0.18975475930716
yejK,-0.069684798186522,0.18975475930716
yfaH,-0.060138500607266,0.189936848689024
yedZ,-0.0731628043114416,0.190490192368808
menD,0.0741889508987195,0.191955976727451
rybC/sroB,-0.0495696381542004,0.193198631882846
dnaE,-0.0533585966057517,0.193675232046002
not_JW1273,0.0779090134394585,0.195156556491356
eutI,0.0421324127718425,0.195668621503974
mtr,-0.0848697702985829,0.197099354075976
holE,-0.0392709620216009,0.197099354075976
cynS,0.0570221682567096,0.197178006645193
ykgR,0.0699729588988155,0.197178006645193
prpE,0.0558999732806888,0.197178006645193
rpsE,0.167757791975703,0.197178006645193
ycdK,-0.0738989185603892,0.19853010133859
yjhQ,0.119544810197239,0.19853010133859
nrfE,0.0535078742742976,0.198721008755518
fliC,-0.0435618357678572,0.200530758627117
fruB,-0.0513857903479662,0.200883250212533
sufA,-0.446489702542534,0.201813130628164
not_JW1513,-0.117844443898152,0.201813130628164
yhdY,0.0705822091281501,0.202586396026847
metI,-0.0483961199588425,0.202586396026847
osmE,0.105591577210331,0.203687434604768
yohM,0.0578829376372175,0.203687434604768
rpmG,0.0729605129571039,0.204100007367621
hflK,-0.0783147592859453,0.204100007367621
torI,0.0634608425069855,0.204561966315909
bcsG,-0.0434976085065396,0.207496800754616
aceF,-0.116050862597314,0.208249045770808
fimF,-0.0457803922263009,0.208249045770808
torD,-0.0473100908120023,0.208249045770808
ileS,0.0886518244612354,0.208249045770808
deoB,0.0404962457791512,0.208249045770808
treR,-0.0634795608116912,0.208799901955699
hsdS,0.0549836831541578,0.209396579139018
dtd,0.104603846121558,0.209514030298307
yjiP,0.0387003987981872,0.209732400930732
cfa,0.0637248639172385,0.209732400930732
yphF,-0.0591033989007826,0.209799853696082
dicF,-0.0495983249940255,0.210034618154216
hybF,-0.0987404908793825,0.210034618154216
secB,0.0829597439375971,0.210034618154216
yeaP,0.0686090364886502,0.210034618154216
aslA,0.0636584795357089,0.210034618154216
baeR,-0.065619594342465,0.210034618154216
lysU,-0.0952497032085593,0.2108866000656
yqjI,-0.0385807942165914,0.211316404301353
tolC,-0.521899478784983,0.211316404301353
pyrI,-0.0952096543865245,0.211316404301353
phnI,0.0556990844734338,0.211316404301353
ynfN,0.0557232476348028,0.212436653135194
oxyR,-0.0661682587934394,0.212882005157713
mltD,0.0776762322431799,0.213574999049356
eaeH,0.043734027189475,0.213808981917366
yccC,-0.0573927279150071,0.213808981917366
tonB,-0.261913049487451,0.213945538062763
yeiQ,0.0713140543499608,0.214890013390881
nemA,0.0695736769997992,0.215685608279619
iadA,0.0374614821778864,0.215685608279619
ycbR,-0.0485123830992454,0.216390310627093
ycbC,0.183270701989689,0.216390310627093
kduD,0.0631114662189735,0.216390310627093
yebS,0.0632793123780334,0.217176042863478
yijF,0.0694466997460477,0.222476573861352
not_JW2109,0.0480277352065267,0.223629048217298
yihF,0.070931112898356,0.22612748464289
ryeB,-0.0646488835783673,0.227115644262198
ymfP,0.0799993362584598,0.227115644262198
uhpA,0.079481738674544,0.229434784043387
metQ,-0.0411583979537453,0.231235063869817
ecnB,-0.085287086033728,0.231585381602024
ynfA,-0.107235153057735,0.231831815709155
aaeA,-0.0594426911824975,0.233060312048628
not_JW0446,-0.0841370224116447,0.233060312048628
nikD,0.0505995619295184,0.233465999568111
perR,0.0456229336716736,0.233701392706128
yejM,0.0792420116305591,0.233701392706128
pflD,-0.0891427014105712,0.23430176470363
ydiD,-0.103098716673964,0.234522972305035
yjhC,0.0767161369658687,0.234874130401413
phnH,0.0585274184611688,0.234972511087956
pstC,-0.0683774450166634,0.235196909209624
fsaA,-0.124730145725854,0.235691747257958
damX,0.0489348381404918,0.235691747257958
narJ,0.0623093247512744,0.235953449054481
ydfQ,0.0539888114380302,0.236180924889833
pnp,0.165304349312995,0.236180924889833
not_JW3678,-0.0851371668324602,0.236239656752241
not_JW1356,-0.0504667955900622,0.236239656752241
nhoA,0.0593145168350061,0.237797971638511
xylF,-0.0330957086468816,0.237797971638511
citE,-0.0525800889586355,0.237898024918534
ygfI,-0.115531394963051,0.237898024918534
acpP,0.144320783478419,0.237898024918534
yfbF,-0.0686827611949915,0.23798835676635
yafX,0.0831602208042584,0.23798835676635
molR,0.0395929137019776,0.240083848478043
betB,-0.0575479437135749,0.240083848478043
not_JW1155,-0.0686683121718369,0.240083848478043
not_JW2094,0.184050885530532,0.242045335591759
ivy,0.041670016979952,0.242045335591759
yehE,0.105177122245471,0.242045335591759
chbA,-0.0813516348816288,0.242045335591759
hydN,0.108762581915499,0.242045335591759
yfdI,0.0668124655749296,0.242045335591759
basS,0.0956495530209813,0.242045335591759
lacA,-0.0559963506216248,0.242045335591759
ybbP,0.0661422203524817,0.242045335591759
recD,-0.0641580961200986,0.242045335591759
frmR,-0.0891828447906462,0.242045335591759
ybiH,-0.0650233319714763,0.242045335591759
tdcB,-0.058852155986798,0.242045335591759
sgrS,-0.0542210608634791,0.242045335591759
cheA,0.0577307413826248,0.244182973184133
lpxL,0.193929941949688,0.244262974108716
folC,0.0598896314932178,0.245475263283752
not_JW5337,0.149397724638954,0.245475263283752
not_JW1000,-0.134754139208502,0.245475263283752
ylbH,-0.0973627498653773,0.245482879823316
ybbJ,0.0654410603821279,0.245482879823316
thiP,0.0459966832169374,0.24770032929801
yeaH,-0.0892078296125226,0.247706316655596
ybeZ,-0.0723377913365452,0.249559734375963
gadX,0.0390010364451947,0.249783876026888
fabH,-0.145212534621774,0.252737295763708
hupB,-0.117482343260784,0.255030056511506
fucO,0.0649837192667177,0.255030056511506
gcd,0.0400971745894186,0.255030056511506
ybhI,-0.0512719465014002,0.255099760990411
not_JW0754,-0.119357611214125,0.255099760990411
not_JW0681,-0.201689669269404,0.259393940830534
yhbT,0.0361666175346556,0.259422756783068
glpC,-0.0441366253898354,0.260575637946045
