gene,log2fc,padj
cydA,0.210254024518768,0.00471997351831468
gidB,0.130426546178974,0.00482013347640612
macA,0.149028930270329,0.00482013347640612
deoC,0.123036641564802,0.00489183114025967
yjjY,0.28167469535252,0.00503769216662522
not_JW1418,-0.123679763605781,0.00503769216662522
yfdH,-0.0816602097065554,0.00503769216662522
tisB,0.0965044098880879,0.00505405553607868
ubiF,0.253688560946707,0.00551812641805481
ycdX,-0.0915853357609008,0.00571179690107662
glpX,-0.160498873109172,0.00578529313517272
birA,-0.116095441703471,0.00581127884057889
murE-kan,-0.132558139445677,0.00581127884057889
ybhN,0.106869720005446,0.00584754962552292
mutY,0.234148356924077,0.00671723030403802
lpcA,-0.390816529799089,0.0068558071236125
rfaP,0.292500247777473,0.00697674714080747
sufC,-0.154474563052557,0.00722566888790856
gmhB,0.290208035802749,0.00722566888790856
yfeD,-0.104589070364911,0.0073833270904113
kdtA-kan,-0.155408178049874,0.0079382679582795
arpA,0.102212588575235,0.00795411870761524
arcA,0.197313724632915,0.00795411870761524
ynaE,0.087513247677913,0.00810989688189138
cyoA,-0.127796894000938,0.00861787939425675
ftsK,0.160304177174611,0.00903593855837519
mfd,-0.0959305732483007,0.00903593855837519
gltA,-0.189899785185132,0.00916254321837045
pflD,-0.199348739551446,0.00916254321837045
atpF,-0.293845529228322,0.00917455098882982
cysD,-0.0923302898458142,0.00917532939980247
yrbD,0.102170222709897,0.00926871256623054
yhjE,-0.110185347247783,0.00939114390353566
hofC,-0.0780091602316935,0.00939114390353566
not_JW2071,0.0946642737121393,0.00963878166722641
not_JW5695,-0.187817414771379,0.00963878166722641
mpl,-0.11157514262586,0.00963878166722641
ogt,0.0787083023890131,0.00977184199018893
yobA,0.146423251398851,0.0100430066028358
nanR,-0.0961275673939549,0.0101255009532876
phoQ,-0.183709113393955,0.0101255009532876
yieP,0.0975091490103066,0.0101255009532876
yjiP,0.0688170154648557,0.0104061531670693
cheB,-0.134381960215565,0.010874350836003
ompR,0.180032976508386,0.0110141094508305
dnaJ,-0.13986439785586,0.0120680328055018
glyQ,-0.0779519615498152,0.0121640816105759
yjdL,0.105166466990584,0.0122607421179457
ydhI,0.057938684073304,0.0124920258933928
ybcK,0.127084223605043,0.0130518378323097
fliP,0.0967636517727679,0.0130518378323097
ybhQ,-0.0778787194863799,0.0131240139610824
yghG,-0.0988394943549166,0.0131240139610824
yjeB,-0.118698552413835,0.0133165610169122
atoS,-0.193906631357514,0.0133596270524873
not_JW5378,-0.199385229708242,0.0138664954629439
uvrB,0.106358465895178,0.0138664954629439
wcaJ,0.106539353266587,0.0138785014590846
not_JW1404,0.138449142197568,0.014285960724922
cysS,0.24298216983597,0.0145814438337428
racC,-0.0901470529746132,0.0150758296842188
map,-0.0855813498341564,0.0152857433795719
rfaC,-0.265290356676328,0.0152857433795719
yjhT,0.0648581863345305,0.0152857433795719
cpxA,0.13323540731387,0.0152924388099571
not_JW0112,0.190966070285282,0.0157073797624763
ycdW,0.105798390180615,0.0157364992205389
malI,0.0832214438725019,0.0161160961352008
lolA-DAS-kan,-0.0750957338573355,0.0162601431260639
lpxC (G210S)-kan,0.0997427302880151,0.0162601431260639
pykA,0.0834443747600986,0.0163587536895784
apaG,0.0774954204580905,0.0163587536895784
lsrD,0.0813891970388394,0.0164223981769129
yohL,0.0762609759443263,0.0167051908165445
yahE,0.0819008594157189,0.0172306109701494
pstC,-0.11241739312618,0.0172873755560342
aqpZ,0.151497213020671,0.0172873755560342
wbbK,-0.0810354434259777,0.0172873755560342
fimG,-0.0761061609530996,0.0172873755560342
ybaN,0.106653654832846,0.0172873755560342
yhbN/lptA,0.0631326702450734,0.0173838897926814
lacY,0.0710090329187418,0.0173838897926814
ycbR,-0.0836845363168361,0.0173838897926814
xylG,0.101646790460085,0.0173838897926814
parE,-0.0614270099628869,0.0173838897926814
yraQ,-0.0848707801446349,0.0184995713624138
ssb,0.203862330151101,0.0185728140623668
glpT,-0.0712987594687324,0.0186255967516821
sohB,-0.155716744974642,0.0186646611272468
rbsR,-0.0756236639200765,0.0186646611272468
thiE,-0.0656344953224447,0.0186646611272468
yfjN,0.063529791680275,0.0189187915857471
hypD,-0.0835685937004625,0.0189263044979182
nadC,0.104667046659201,0.0189532104369005
yjbI,-0.0802926908227025,0.0206721021585582
galS,0.0920045504974195,0.0206721021585582
yehI,0.0816868739693266,0.0207966325626825
not_JW3893,-0.675664558646664,0.0212342774575683
tktB,0.0714142351405358,0.0212342774575683
ypjF,0.103730330595094,0.02127418489784
ysaB,-0.123105022438132,0.0219434610331568
yraP,-0.0811650309221977,0.0219525177468665
not_JW1685,0.0797480184696475,0.0220331252426845
yceJ,-0.250493014526913,0.022319574940682
hisJ,0.104117951753074,0.0224899861953606
ybgL,-0.208289142275632,0.0224899861953606
hybE,0.0865757500458795,0.0224899861953606
galR,0.0671658251691701,0.0227796126549408
deoA,0.0936781869045637,0.0228817575142216
speB,0.0776021491338056,0.0228817575142216
yagJ,0.0810253331457038,0.0228817575142216
sucA,-0.271618636885631,0.0229861765546595
znuA,-0.0580737022713094,0.0231029461861659
syd,-0.112146857448948,0.0231029461861659
not_JW1036,0.227092710303065,0.0244682037497924
ybbP,0.091719314940915,0.025040830183644
purL,0.164378350446558,0.0254706303339331
gltL,-0.124201887579059,0.0257440043410331
thiD,0.058600379499085,0.0257440043410331
polA,-0.10175263149256,0.0260943926194118
yjeT,0.0975216607213323,0.0260943926194118
oppB,-0.104800270801478,0.0264092366872093
