gene,log2fc,padj
yccC,-0.155426071860801,0.00698575355786734
crcA,0.145313178977071,0.00698575355786734
nlpI,0.139648961489386,0.00698838895985184
yobB,-0.0892168197679118,0.00755952117313825
not_JW1340,-0.119878697224806,0.00776032131642307
ymgH,0.112513675500075,0.00782830179426202
ybcK,0.104381096560392,0.00803538440723039
rffC,0.133629724125159,0.00818444292009887
tisB,0.0859308257209646,0.00833207950007251
ycdX,-0.0750973425720277,0.0085410572965307
gltX,-0.10680998107393,0.00883622330649436
yfjF,0.0863183786764974,0.00883622330649436
gltB,0.0657548378478155,0.00883622330649436
yehR,-0.158868568802681,0.00909800424061814
not_JW1959,-0.194040584049632,0.00909800424061814
nuoA,0.183107580603286,0.00913067397518618
glgP,0.110495539799758,0.00913524618354367
sugE,-0.28477580570661,0.00926848421751957
not_JW1155,-0.123868459962601,0.00953518824553305
fadE,-0.0986675160207846,0.00953518824553305
infA,-0.0900689672291076,0.00953518824553305
yfeU,-0.138387676417605,0.00963357529588815
yagS,-0.109544112887694,0.00995012791437845
pldB,-0.0811122569433624,0.00995012791437845
yieP,0.105945124860135,0.00996372642689227
gatB,0.109547408479672,0.0102021108769938
yfdG,0.155538704931681,0.0103814268913639
yncG,0.151943287584142,0.0104898506343227
ykgI,-0.116272367163314,0.0105006161518701
not_JW0637,-0.157831999595512,0.011121928970439
coaD,0.282642582287115,0.0111574611378366
not_JW0775,-0.0516067985026864,0.0111632150655843
yncI,-0.191348445087735,0.0116869203810401
cheR,-0.124050950021422,0.0116869203810401
pyrE,0.212545235087114,0.0118727664175257
pck,0.0824344338875864,0.0127259968379545
ylbI,0.160745869533427,0.0127259968379545
yidF,-0.189689449195442,0.0127259968379545
yjdJ,-0.0770710612969834,0.0136627689119957
nhaA,-0.16162510935981,0.0139951055642368
ogt,0.0767159135524704,0.0140873273186324
ybhQ,-0.0928108605975307,0.0145078883737846
yjbN,-0.0915619997921578,0.0145078883737846
ubiF,0.223298765715733,0.0151472404034633
wcaF,0.0996564306272495,0.015559126895039
sucA,-0.303489429862867,0.0162802406902496
hipB,0.0844676057627391,0.0162802406902496
accD,0.140800191347864,0.0162802406902496
not_JW0112,0.1905347328619,0.0168029775407816
nuoJ,0.205047264103749,0.0168029775407816
ybhN,0.083404296548109,0.0180928240107704
not_JW2071,0.0790767580871665,0.0180928240107704
ispG,-0.0744211731668887,0.0180928240107704
ttdA,0.192714174402674,0.0181078762188217
yeaD,0.110195287587152,0.0181078762188217
yfaH,-0.101074142097808,0.0183741268973
glmS,0.203942501455445,0.0183787717908255
yicG,-0.139713754237419,0.0185007838599539
IstR-1,-0.154088289895079,0.0185868277827181
lolA-DAS+4-kan,-0.174123453915296,0.0187843198849256
astC,-0.0806552093504521,0.0189625154995439
metQ,-0.0685717132749166,0.019017549829398
lipA,-0.237522639761168,0.019046417430758
not_JW5364,-0.112209422816454,0.019046417430758
caiA,-0.0858043491412161,0.019046417430758
yqgC,0.122553980994615,0.0199736924900934
metI,0.0798857034750321,0.0200613073560347
ssb,0.199054727723746,0.0200613073560347
rfaP,0.236116196164702,0.0200613073560347
guaB,0.344470502494884,0.0200613073560347
not_JW1099,0.115086982661291,0.0200613073560347
ytfR,-0.104895072302767,0.0200613073560347
ygcG,0.0705629250526785,0.0214680761197238
entA,-0.0783131670333287,0.0225843411765468
yhhW,-0.0822830810841408,0.0233104128278141
yfgC,-0.0857276306423077,0.023784780826651
nadC,0.0991711005460802,0.0239793205303067
not_JW2461,0.189787445223429,0.0239793205303067
cysS,0.226470381494773,0.0239793205303067
macA,0.123810893875694,0.0246149599830638
tig,-0.0807831407140344,0.0246652251068275
pheL,0.133475293195459,0.0246665018444428
nfnB,0.114879571638446,0.0246665018444428
lpxC (G210S)-kan,0.100861882088639,0.0260676648250784
not_JW0951,0.0977852381858873,0.0260676648250784
yneI,-0.502735301753863,0.0261045580284042
dsdX,0.0878981564274438,0.0263356114518381
not_JW5289,-0.159286205630445,0.0263356114518381
exbD,0.156106964678627,0.0272072424631031
cyoA,-0.089071979481316,0.0281827446057327
ygeK,0.0723136870628265,0.0281827446057327
cpsG,0.379848687484031,0.0281827446057327
atpG,-0.29924782523933,0.02875559086572
gadX,0.0516752635069106,0.02875559086572
citD,-0.0819417686101979,0.02875559086572
sroH,0.09786508478929,0.0291467589276233
xdhC,-0.103413981857077,0.0291637015090131
dppB,0.0766780271156714,0.0293086966081693
aidB,0.154521396833574,0.0293535688545299
yadN,-0.126073378890297,0.0299831883959992
ybaK,-0.0920583142660594,0.0301072708658122
not_JW1404,0.122068552608227,0.0301072708658122
cutA,-0.0664496813124698,0.0301541299352409
yehY,0.0966033737943641,0.0306910186576237
betB,-0.105364736200954,0.0311599316625477
gspD,-0.142949248557147,0.0311599316625477
dnaE,-0.0775887213840107,0.031808226396753
ydfB,0.0825542184247686,0.0320547504486052
rfaJ,0.0621831668355353,0.0320675514712368
ampD,-0.112090529609095,0.0320675514712368
hyaE,-0.111158387450254,0.0326428753211035
hypB,0.152773240278473,0.0326428753211035
ynaE,0.0640741442887499,0.0330718051338873
mdtG,-0.0750428105466552,0.0331488679912656
not_JW0129,0.147076732191181,0.0333069169090634
ysaB,-0.103827374338655,0.0339608895146018
speA,-0.0987392756003546,0.0340908017304141
oppB,-0.0933060129496934,0.0356100108639298
frmR,-0.0829037957641146,0.0359603486900279
ybhP,-0.136707180134834,0.0361729283310252
ynfP,-0.0708075402898466,0.0364536748048866
lpcA,-0.276509815042009,0.0364536748048866
yhiI,-0.105368941242224,0.0364536748048866
gspL,-0.0874295095578701,0.0364536748048866
aaeX,0.119047931520942,0.0368825507392187
idnD,-0.152560007540194,0.0368825507392187
arcA,0.14085239204763,0.0368825507392187
ubiB,-0.0781350306611709,0.0368825507392187
not_JW5032,0.0570905412848547,0.0375469671432171
yrbL,-0.0566551569636304,0.0375469671432171
dsrA,0.0759273603440471,0.0375469671432171
atpA,-0.290335099088599,0.0375469671432171
yneF,-0.10082845440523,0.0375469671432171
murE-kan,-0.108722724286037,0.0375469671432171
kdsD,0.0526326254680569,0.0379730487941737
yjgZ,0.111993210266181,0.0379730487941737
rfaD,-0.324580380906089,0.0380485971227512
murE (D3A)-kan,-0.121556820785643,0.0383864724078873
mdtA,-0.131056870089647,0.0389547429678795
yahD,0.0703773729259221,0.0397135936898126
fadR,-0.0901965205239468,0.0412185975756962
fis,-0.095747413172123,0.0413082318186811
ispE,-0.153586696078046,0.0415311928044146
deoA,0.0995758571806471,0.041737092984666
cpdA,-0.165131195183139,0.041737092984666
ymgD,-0.146030782428611,0.0428174318779559
ydjQ,0.0911995867215029,0.0431142691402457
yjhA,0.104374294700059,0.0436915147992036
tdk,0.091105675522051,0.0439015546809614
ygiB,0.0791647825899663,0.0443470492354882
deoC,0.0977579675645258,0.0443470492354882
ydcP,-0.134737340404895,0.045090363264485
ycdZ,-0.0726620489625117,0.0456257572767156
udk,-0.0767255189535114,0.0456257572767156
gltA,-0.136005398425497,0.0456257572767156
ppdC,0.0588325305281803,0.0456257572767156
ybaN,0.0937244634827898,0.0462146829239302
hyfH,0.0732861120082924,0.0462146829239302
emrK,-0.117031969048011,0.0464630035761848
yfeD,0.0649915239422716,0.0467078013495384
ymcA,0.0702947884149254,0.0471278383184638
yadR,-0.0768137353735149,0.0474437537479137
hepA,-0.0992634600757411,0.0486999653856152
dhaL,-0.212240783883787,0.0492273141832166
rpoN,0.196921581463408,0.0492273141832166
not_JW5140,-0.0776950441684087,0.0492273141832166
dnaX,-0.132716168546261,0.0492787752925351
rsd,0.120000122155159,0.0517030497782155
not_JW0365,-0.105900995323392,0.0526990386438046
yeiJ,0.0729329546679585,0.0526990386438046
glf,-0.223344387238885,0.0533854963483365
ykfH,-0.0505093025527447,0.0534919856347484
purD,0.129723394665645,0.0541209164556788
yaiT,-0.0618108284947577,0.0541209164556788
ypjL,0.0701975606306533,0.0543490858456383
paaI,0.0712298107853837,0.0543490858456383
not_JW5602,-0.0736930388960398,0.0543490858456383
yhdY,-0.120930337882822,0.0555523543355887
ycfK,-0.218968502561914,0.0566943639138975
phnH,-0.0699110748006314,0.0581571310173489
yhjE,-0.0991815432426359,0.0581571310173489
tfaQ,-0.127737363727133,0.058497582909392
not_JW0623,-0.308945483158243,0.0589478066464624
yibF,0.0777998661343238,0.0595786937856297
yoaI,0.081333756209722,0.0595903908161735
not_JW2126,-0.0590180325755806,0.0599323500941138
ybiP,-0.133627387835805,0.0599323500941138
not_JW0151,0.0840513402785188,0.0613742493227741
mdlA,-0.0869861089444127,0.0613742493227741
yieM,-0.135361774559208,0.0613742493227741
yeeU,-0.0826620628387354,0.0619225752438523
not_JW5392,0.0852402306063375,0.0624722524966585
yrdA,0.0781869891153567,0.0624722524966585
nlpB,0.0544024108631198,0.0629091587435515
not_JW2540,-0.117937089272526,0.063130021257877
eutQ,-0.106265017116559,0.063130021257877
yccW,-0.0556708702081681,0.063130021257877
rffG,-0.0560349228515716,0.0639763860160239
ppdA,-0.0848753624635772,0.0639763860160239
cspG,-0.140316030804433,0.0644980574965069
not_JW5799,-0.148247936147753,0.0651397176096402
uspE,-0.0752109720028258,0.0654878084320686
yliI,0.140280390134598,0.0654878084320686
nuoF,0.169779033348425,0.0658102102339806
hslU,-0.0746993848193821,0.0658102102339806
yihW,-0.0754094735233725,0.0658102102339806
rfaZ,-0.0745049980075838,0.0663824550435017
sseA,-0.0940711678734757,0.0663824550435017
glmU,-0.105690987497461,0.0668683463993973
frvR,-0.0784333391196115,0.0680951189876593
manA,0.121409560072891,0.0680951189876593
nikR,-0.161799256925649,0.0680951189876593
ftsA,-0.10760091180444,0.0692868473331415
der,0.125896694046114,0.0695438065806252
yfjV,-0.0703848933743383,0.0695438065806252
recC,0.101868503029273,0.0700181263173157
yjcQ,-0.154276091779357,0.0700181263173157
xylF,0.043301959108189,0.0704327251445989
racC,-0.0886726780267644,0.0711766724760552
dacA,-0.150577103059164,0.0723504531028465
ygbK,-0.0938604813197042,0.0729569702516557
tatD,-0.0763956787432613,0.0731662225423807
dgt,0.0831537837353497,0.0731662225423807
ydiU,0.0644069188410333,0.0731662225423807
dkgA,0.0729603128596043,0.0731662225423807
agaR,0.137871748862743,0.0731662225423807
yedN,-0.322152236315739,0.0731662225423807
sucB,-0.284777397610859,0.0734117701044429
fadL,0.135947122462661,0.0735501239683567
galE,-0.071937351473906,0.0741516499880917
not_JW5474,0.135698870817267,0.0753881120265047
ynbA,-0.0464425146416704,0.0763273281776753
lomR,0.0707622423113605,0.0767312781328011
fdx,0.0836693558579912,0.0768645926127638
yhfK,0.0722329164276411,0.0776739195939262
murD,0.0614446698916419,0.0782436075613474
ybeD,-0.156317676979459,0.078420272967077
yecM,0.104258262403184,0.078420272967077
aaeR,-0.0558704878030108,0.078420272967077
not_JW0892,0.077384597833869,0.0786546525109069
yibI,0.0958983494207828,0.0790157812368777
yfbG,0.0561130537347207,0.0792992267950226
yjhG,0.0534169268411679,0.0814086656749268
renD,-0.125691589281444,0.0824337669295424
sgbH,-0.0482410657123755,0.0828255413910244
not_JW5719,-0.080994068466516,0.0837116277566601
yqjG,-0.0584993747254042,0.0837116277566601
yegK,-0.0716216598516255,0.0837116277566601
gutM,0.108900857374169,0.0844775111692311
ygfX,0.054110216582151,0.0848687998613512
ybiB,-0.101142862442272,0.0848687998613512
yebS,-0.0664808224500428,0.0848687998613512
hsdM,-0.0602546202356554,0.0848687998613512
yadS,0.0588291996007306,0.0853401074001968
yjhP,0.0463318780996389,0.0855923544253181
not_JW5111,0.091937602007414,0.0855923544253181
entC,-0.0690731203504127,0.0855923544253181
rpoB,-0.0872267049175233,0.0855923544253181
nanE,-0.0764716831056224,0.0858723801409007
mokB,0.093717547906695,0.0872810562465706
not_JW3893,-0.520847925458975,0.0873695813896819
trmE,-0.0808958166250931,0.0873834847561981
yegJ,-0.0613206489662875,0.0873834847561981
frsA,0.048632183286272,0.0891855768905023
ymjB,-0.110489279120537,0.0891855768905023
yeeO,0.0664070780383107,0.0891855768905023
not_JW0515,0.139087649880995,0.0891855768905023
otsA,0.051683369596736,0.0891855768905023
nuoE,0.163966549698334,0.0891855768905023
ppiA,0.0626440892675485,0.0891855768905023
yjhT,0.0511332249254497,0.0891855768905023
fbp,0.125600304171729,0.0891855768905023
yhfY,-0.113196480210896,0.0893962234695683
not_JW5695,-0.181680112140043,0.0894259776817895
not_JW2384,0.0781255219851602,0.0898032733952269
yghG,-0.0735211073041746,0.0899679471230969
yebA,-0.0555828483007759,0.0899679471230969
arcB,0.224487455622169,0.0901445918812255
rcsD,0.100192585466694,0.0904354271158827
pykA,0.0595410714506654,0.0909788990178541
kduD,0.0731020246059698,0.0917694952657846
yiiM,0.0995093895996137,0.0917699863666507
ygcU,-0.117519927401414,0.0918810366891649
fucA,0.0815855290502931,0.0930279551869182
fimG,-0.0656574600448487,0.0930279551869182
not_JW2711,-0.166815156904168,0.0930279551869182
ybbM,0.0629642401266734,0.0930892380542075
yfaL,-0.0533734773244178,0.0932127293295202
kduI,0.0604206413304287,0.0934283024483966
baeR,-0.0831351411624369,0.0934283024483966
gpmI,0.174052770935159,0.0934283024483966
lon,-0.100470843596689,0.0950561192876389
galR,0.0505226082812954,0.0952024598983378
yddL,0.11573416977351,0.0952024598983378
yggL,0.0676380130205077,0.0952024598983378
yggH,0.091728134643049,0.0952024598983378
ulaD,-0.222334829463112,0.0952024598983378
parE,-0.0497251945479219,0.0952024598983378
yaeT (R64del)-kan,0.0999816550504135,0.0952024598983378
hflX,-0.117810719109705,0.0952024598983378
tsx,0.0639294870540493,0.0956588866144086
not_JW4296,0.0460294583308829,0.0978617036722324
rydB,-0.105919184969063,0.0978687106081836
yihX,-0.0810243930268345,0.0978687106081836
not_JW1321.5,0.111245848359987,0.0978687106081836
ydhC,-0.0800276417552343,0.0978687106081836
ycbC,0.214506551979155,0.0978687106081836
pioO,0.217921943457982,0.0980181131123148
not_JW3133,0.143530068545976,0.0984870896121826
fecB,-0.097620528927461,0.0984870896121826
nuoM,0.186065381115098,0.0984870896121826
ybjN,-0.0910985193052792,0.0992431643721241
dsbB,0.12404935130802,0.0992817917090565
dgoT,0.179495296188269,0.0995333934331934
thiD,0.0478085653880395,0.100610144034694
ydgU,0.089519911614637,0.100610144034694
dcrB,-0.102059846238269,0.101738187727385
not_JW1456,0.179817991871769,0.10216893036549
eutP,0.141566406796848,0.102286385343187
yicJ,0.196805836116169,0.102286385343187
gntT,0.104816027789136,0.103060520857529
not_JW5781,0.0560707131060936,0.103060520857529
trmU,-0.0901749701496972,0.103060520857529
yciG,0.0817531575417879,0.103982377694015
smpA,0.100116095601519,0.103982377694015
yggP,-0.0811160395436735,0.103982377694015
putA,-0.0790056854797829,0.103982377694015
acpP,0.190196378385821,0.103982377694015
rnhB,0.0441523375670892,0.104035154544541
bcsE,-0.0621790236498287,0.10420441860425
micC,-0.0764889617597436,0.10420441860425
hofC,-0.0529771052420796,0.104650243698083
yhcH,0.0538923991918382,0.104967035417393
ecnAB,-0.0561309756561788,0.104967035417393
yjeI,-0.113444780867732,0.106325460378477
gmhB,0.141336893222383,0.106878915734762
not_JW5326,0.0860658705075748,0.107041100428653
ychN,-0.0747499468938923,0.107062636406723
yihE,-0.0439381408184662,0.107683455444564
ybgT,0.120696354402553,0.107973027169639
yjgW,0.0953220812237541,0.108792219950094
cobU,0.0851769661854925,0.108792219950094
ycaM,0.101593073556258,0.109627039905498
nanA,-0.0496412301591132,0.111670722320467
not_JW1036,0.161113799735472,0.111670722320467
ebgR,0.0774638648311199,0.113294403943297
yqiC,0.065986950182665,0.114359172737933
puuA,-0.0736436054380131,0.114537783084283
yeiR,0.0815895491907087,0.115644350529065
nudG,0.0904170324228957,0.116128549985897
ycfX,-0.141979419622768,0.118376714517852
yifN,0.0577263488966915,0.120064323828504
ycaN,0.0757290866379442,0.120701214754357
htgA,0.0421540146141984,0.121085288078871
not_JW3362,-0.0596870175253784,0.121143188578337
yfjY,-0.039433197637943,0.121143188578337
yjiP,0.0438355298123844,0.121968299095438
rffH,0.0758205014114363,0.121968299095438
yceJ,-0.180607492818578,0.121968299095438
mglC,-0.0780327705738011,0.122279364164893
not_JW1833,0.104177981381441,0.122279364164893
ydcH,-0.0839449863074112,0.122279364164893
crcB,-0.0914948657988317,0.122279364164893
ylaC,0.0925159315390576,0.122408081321303
ygdH,-0.0963914263849097,0.122680229497296
yfaV,-0.0535356811273334,0.123259692421845
not_JW5632,0.0603442339133168,0.123481717414919
lysU,-0.0852483573404132,0.123697478239885
cld,-0.0813186171049489,0.125711206555869
gapA,-0.0446548763565996,0.12602775091205
yegD,0.0842517611810212,0.12602775091205
gpmA,0.0515218534077858,0.126728949731436
napD,0.163243654343115,0.126728949731436
nadE,-0.0694982513366223,0.126728949731436
yecD,0.0445202343449507,0.128204376139857
ydfC,0.0482707248909557,0.128347279192085
yjiC,0.0837233874583026,0.128398312847617
fliA,0.0449969240028098,0.128398312847617
afuC,0.0836500089899251,0.130693065878499
gnsB,0.0559507539257791,0.131010046518877
yejM,0.0863514681271469,0.131010046518877
rybB,0.0520479839371183,0.132804700417513
not_JW3711,0.106483511553977,0.132804700417513
hokD,0.0486045948052844,0.132804700417513
yagX,0.0624482724536231,0.134571888900963
not_JW1743,0.0636123531505978,0.134628341492498
rpe,0.063303825436774,0.134628341492498
not_JW5194,-0.136204462364041,0.135395810021743
asnA,-0.0693968224066585,0.135529360496081
argO,0.0822700734902768,0.136922803210402
yedP,-0.061297618766863,0.136922803210402
yiiS,0.115570767446636,0.136985021531832
phnG,-0.0554141989544646,0.139425856392331
ymfJ,0.0568785485439205,0.139923489527153
hybG,-0.0676972833784918,0.140739969349171
oppF,-0.15421527630549,0.141249170534405
cspE,-0.0656395775677671,0.141875605169192
ylcH,0.0759406457805899,0.141875605169192
not_JW1589,0.0675735043155402,0.142054319322543
yahF,-0.0516842199990926,0.142054319322543
yeeP,-0.0997210202145177,0.142148605550706
rnd,-0.0879538782016545,0.143341852194316
ydfW,0.0811272367976238,0.144506163519649
yffB,-0.0454289289932821,0.145356360857602
mglA,-0.0544938258394149,0.145387947451781
yfdS,-0.155382223522959,0.145606836882515
murI,-0.0537615753037517,0.14748324265686
ydfA,0.071284115120323,0.147494634966155
yhjQ,0.0565421415830174,0.147741958346762
yacL,0.0909704780159229,0.148382813683075
sppA,0.128558491024556,0.148382813683075
rprA,0.0564722933698331,0.148382813683075
lacY,0.052576624662985,0.148798471327559
argF,0.0476266034210012,0.148798471327559
lpxA,0.0598537636351028,0.148798471327559
kdtA-kan,-0.08845761567247,0.148798471327559
ygjR,0.0553915570029601,0.149643087374104
ybcD,-0.0404883194952796,0.149944310990532
not_JW2327,0.0548902964826427,0.149944310990532
speB,0.0698428407622797,0.152205267476398
not_JW1824,0.0866208607193714,0.152519322010827
eutL,-0.0583467827561938,0.152617275562793
prmA,0.0374004027246644,0.152617275562793
pgm,0.159420383317911,0.152617275562793
icdC,0.0767957953354448,0.152617275562793
nuoK,0.100031466610256,0.152617275562793
citE,0.0523449790387815,0.152923161645383
cmtA,-0.0431893119778809,0.152923161645383
bioB,0.0942733682787123,0.15315280628988
wzb,-0.165741425901807,0.153445688781102
pgk,-0.0765524952863857,0.153445688781102
nlpD,0.118197804518682,0.153445688781102
phnK,0.121703889617843,0.153445688781102
not_JW1746,-0.126339198100424,0.153448570816287
ybiS,-0.0428795625229705,0.153882249205255
xylB,-0.0429205059419881,0.154675812604437
gatZ,0.259148857902842,0.154691380403546
mngA,-0.103876101270218,0.156278366172494
yjbO,-0.0938277901801595,0.15683584888232
prpB,0.0551049241439141,0.157417899191615
yhcB,0.0837402617269881,0.159230546660957
cspH,-0.0542558316232195,0.159230546660957
phnN,-0.0584437130507193,0.159230546660957
purM,0.119588423256968,0.159230546660957
hycD,0.10656193354207,0.159230546660957
artI,-0.0839949514197146,0.159230546660957
ygfK,-0.0760353825111527,0.159449787313411
ybaV,0.114957583307025,0.159449787313411
not_JW2612,0.132398966412818,0.159552565001269
yaaW,-0.0456603490004028,0.16013169762568
cysQ,0.0390346563211788,0.16013169762568
trpB,0.0506537907096582,0.160713612870765
ugpC,-0.0814552746282398,0.160795811938636
rsxD,-0.0561146823307509,0.160795811938636
yjbI,-0.0453211026028774,0.161682052189548
yedL,0.0817830041674473,0.161682052189548
pepD,-0.043577660462145,0.162289596188212
tauD,-0.0812768233583244,0.162289596188212
intB,-0.0893385550831763,0.162289596188212
yoaK,0.0931521330776349,0.162289596188212
not_JW5069,-0.123348325820102,0.163344091582318
bcsG,-0.0492953027480124,0.163344091582318
not_JW1181,-0.0910994133553364,0.163344091582318
mhpD,-0.0464258949657828,0.163344091582318
ynfH,-0.0648974179951532,0.163344091582318
torT,-0.0483229631185761,0.164266178539444
not_JW1476,0.110324444000062,0.164266178539444
fabZ (F101Y)-Kan,-0.078858734025844,0.167227263130541
ydhX,-0.0437269607393865,0.167227263130541
astB,-0.0712616283914076,0.167227263130541
not_JW4016,-0.121922985448591,0.167227263130541
yohG,-0.0553082462537376,0.167227263130541
hypE,-0.142034983219309,0.167338686438862
fepC,0.233721068346197,0.167698024708569
dnaK,-0.182947562589964,0.167698024708569
malK,-0.172591824624528,0.167698024708569
not_JW1543,0.0753440794905795,0.167698024708569
ydgH,-0.0589285152511638,0.167698024708569
gmk,-0.113032092093017,0.168632898205782
ycgR,0.0603032419411612,0.168632898205782
ymdC,-0.0984191300906774,0.169344684331033
yqaD,-0.0604078070247028,0.169524818009634
ftsK,0.130796396872265,0.169680686925336
wzxC,0.0700018015591821,0.169911963174063
not_JW1685,0.0471917306028786,0.170049208513526
yccM,0.0665267566952223,0.170049208513526
ycfM,-0.0764468174385513,0.170267531557581
hybA,0.0554098578155441,0.170451595089876
kdpF,0.084242565638517,0.170452771479249
yfjD,-0.0955540680239949,0.170452771479249
ssuD,-0.0677962082674775,0.170452771479249
proC,0.0556252893294692,0.171685423905469
yidL,0.062069825165004,0.172032160928933
yoaE,-0.0916460769773089,0.172032160928933
efp,-0.0778473771039514,0.172104209149931
torZ,-0.0852719960554746,0.172104209149931
yaaU,-0.0693077851123316,0.173958234226652
fcl,0.046365876497647,0.174574280698272
yidG,0.190395515699129,0.174681093491263
yhiD,-0.0535742233197467,0.175039287640053
ryhA,-0.055582153612787,0.176483470969697
rhsE,-0.105946280211022,0.177249779758207
ccmC,0.107149387436333,0.178483303657474
not_JW0288,0.0427892422944547,0.180014109324728
ygiL,-0.0436790906263449,0.180730401808088
not_JW2113,-0.105889320293997,0.181721687389603
trxB,-0.0538602699376586,0.181721687389603
parC,0.158154268719727,0.181877012598451
ddpD,0.0498300986694781,0.181877012598451
ybbJ,0.0577095710026496,0.181877012598451
yfbP,0.0690193564620363,0.181877012598451
omrB,-0.0616700573087263,0.181877012598451
yjiY,0.0597366770498462,0.181877012598451
ybbK,-0.0546236936024043,0.182295467597756
ssuB,-0.0782976030679505,0.183448872004899
